heure_aggr,TP_s,date,heure,jour
2019-07-13 04:18:00,539.712528,2019-07-13 04:18:00,04:18,2019/07/13
2019-07-13 04:24:00,492.65286719933334,2019-07-13 04:24:00,04:24,2019/07/13
2019-07-13 04:30:00,536.6587013978333,2019-07-13 04:30:00,04:30,2019/07/13
2019-07-13 04:36:00,516.9851879973334,2019-07-13 04:36:00,04:36,2019/07/13
2019-07-13 04:42:00,555.1197143973333,2019-07-13 04:42:00,04:42,2019/07/13
2019-07-13 04:48:00,577.1727857986667,2019-07-13 04:48:00,04:48,2019/07/13
2019-07-13 04:54:00,560.9422961976667,2019-07-13 04:54:00,04:54,2019/07/13
2019-07-13 05:00:00,559.140200398,2019-07-13 05:00:00,05:00,2019/07/13
2019-07-13 05:06:00,569.8850189975,2019-07-13 05:06:00,05:06,2019/07/13
2019-07-13 05:12:00,545.2122911954999,2019-07-13 05:12:00,05:12,2019/07/13
2019-07-13 05:18:00,525.5745941976667,2019-07-13 05:18:00,05:18,2019/07/13
2019-07-13 05:24:00,530.4757685986666,2019-07-13 05:24:00,05:24,2019/07/13
2019-07-13 05:30:00,546.2247329988334,2019-07-13 05:30:00,05:30,2019/07/13
2019-07-13 05:36:00,537.8021699973334,2019-07-13 05:36:00,05:36,2019/07/13
2019-07-13 05:42:00,499.94668499849996,2019-07-13 05:42:00,05:42,2019/07/13
2019-07-13 05:48:00,521.2480721973333,2019-07-13 05:48:00,05:48,2019/07/13
2019-07-13 05:54:00,544.1606927976667,2019-07-13 05:54:00,05:54,2019/07/13
2019-07-13 06:00:00,555.9772325964999,2019-07-13 06:00:00,06:00,2019/07/13
2019-07-13 06:06:00,544.7660321958334,2019-07-13 06:06:00,06:06,2019/07/13
2019-07-13 06:12:00,507.7971899955,2019-07-13 06:12:00,06:12,2019/07/13
2019-07-13 06:18:00,532.812767392,2019-07-13 06:18:00,06:18,2019/07/13
2019-07-13 06:24:00,544.1762081963333,2019-07-13 06:24:00,06:24,2019/07/13
2019-07-13 06:30:00,572.8032665983334,2019-07-13 06:30:00,06:30,2019/07/13
2019-07-13 06:36:00,532.8483845981667,2019-07-13 06:36:00,06:36,2019/07/13
2019-07-13 06:42:00,523.1811851998334,2019-07-13 06:42:00,06:42,2019/07/13
2019-07-13 06:48:00,502.2188045975001,2019-07-13 06:48:00,06:48,2019/07/13
2019-07-13 06:54:00,532.0872995978333,2019-07-13 06:54:00,06:54,2019/07/13
2019-07-13 07:00:00,533.4969023968333,2019-07-13 07:00:00,07:00,2019/07/13
2019-07-13 07:06:00,528.1455233951666,2019-07-13 07:06:00,07:06,2019/07/13
2019-07-13 07:12:00,513.7943087988334,2019-07-13 07:12:00,07:12,2019/07/13
2019-07-13 07:18:00,555.0631883978332,2019-07-13 07:18:00,07:18,2019/07/13
2019-07-13 07:24:00,522.7093013985001,2019-07-13 07:24:00,07:24,2019/07/13
2019-07-13 07:30:00,531.7471019948333,2019-07-13 07:30:00,07:30,2019/07/13
2019-07-13 07:36:00,534.7897313980001,2019-07-13 07:36:00,07:36,2019/07/13
2019-07-13 07:42:00,529.0157369963334,2019-07-13 07:42:00,07:42,2019/07/13
2019-07-13 07:48:00,535.4601605975,2019-07-13 07:48:00,07:48,2019/07/13
2019-07-13 07:54:00,521.059400397,2019-07-13 07:54:00,07:54,2019/07/13
2019-07-13 08:00:00,532.7988545971666,2019-07-13 08:00:00,08:00,2019/07/13
2019-07-13 08:06:00,518.1585647969999,2019-07-13 08:06:00,08:06,2019/07/13
2019-07-13 08:12:00,522.7825595966667,2019-07-13 08:12:00,08:12,2019/07/13
2019-07-13 08:18:00,525.5203925993334,2019-07-13 08:18:00,08:18,2019/07/13
2019-07-13 08:24:00,534.6281429971667,2019-07-13 08:24:00,08:24,2019/07/13
2019-07-13 08:30:00,544.692431996,2019-07-13 08:30:00,08:30,2019/07/13
2019-07-13 08:36:00,546.7355051963333,2019-07-13 08:36:00,08:36,2019/07/13
2019-07-13 08:42:00,553.2733871956667,2019-07-13 08:42:00,08:42,2019/07/13
2019-07-13 08:48:00,574.6915577988333,2019-07-13 08:48:00,08:48,2019/07/13
2019-07-13 08:54:00,593.8027013971667,2019-07-13 08:54:00,08:54,2019/07/13
2019-07-13 09:00:00,568.6223789973334,2019-07-13 09:00:00,09:00,2019/07/13
2019-07-13 09:06:00,557.0728085956667,2019-07-13 09:06:00,09:06,2019/07/13
2019-07-13 09:12:00,563.8964735983333,2019-07-13 09:12:00,09:12,2019/07/13
2019-07-13 09:18:00,603.6897407973335,2019-07-13 09:18:00,09:18,2019/07/13
2019-07-13 09:24:00,576.8072075958333,2019-07-13 09:24:00,09:24,2019/07/13
2019-07-13 09:30:00,569.3735261966666,2019-07-13 09:30:00,09:30,2019/07/13
2019-07-13 09:36:00,553.5915017968333,2019-07-13 09:36:00,09:36,2019/07/13
2019-07-13 09:42:00,556.6932947973332,2019-07-13 09:42:00,09:42,2019/07/13
2019-07-13 09:48:00,571.7677067968334,2019-07-13 09:48:00,09:48,2019/07/13
2019-07-13 09:54:00,594.306815996,2019-07-13 09:54:00,09:54,2019/07/13
2019-07-13 10:00:00,640.8526547973332,2019-07-13 10:00:00,10:00,2019/07/13
2019-07-13 10:06:00,713.3016833985001,2019-07-13 10:06:00,10:06,2019/07/13
2019-07-13 10:12:00,850.1824223984999,2019-07-13 10:12:00,10:12,2019/07/13
2019-07-13 10:18:00,875.8127303983333,2019-07-13 10:18:00,10:18,2019/07/13
2019-07-13 10:24:00,888.5071829981666,2019-07-13 10:24:00,10:24,2019/07/13
2019-07-13 10:30:00,906.4071383986667,2019-07-13 10:30:00,10:30,2019/07/13
2019-07-13 10:36:00,992.5926017988335,2019-07-13 10:36:00,10:36,2019/07/13
2019-07-13 10:42:00,1062.5330663988332,2019-07-13 10:42:00,10:42,2019/07/13
2019-07-13 10:48:00,1064.9492765983334,2019-07-13 10:48:00,10:48,2019/07/13
2019-07-13 10:54:00,1094.9504843976667,2019-07-13 10:54:00,10:54,2019/07/13
2019-07-13 11:00:00,1144.0124459958333,2019-07-13 11:00:00,11:00,2019/07/13
2019-07-13 11:06:00,1060.9088075988334,2019-07-13 11:06:00,11:06,2019/07/13
2019-07-13 11:12:00,1138.5446981989999,2019-07-13 11:12:00,11:12,2019/07/13
2019-07-13 11:18:00,1103.613236398,2019-07-13 11:18:00,11:18,2019/07/13
2019-07-13 11:24:00,1200.0484661971668,2019-07-13 11:24:00,11:24,2019/07/13
2019-07-13 11:30:00,1219.5365477990001,2019-07-13 11:30:00,11:30,2019/07/13
2019-07-13 11:36:00,1305.3130685998333,2019-07-13 11:36:00,11:36,2019/07/13
2019-07-13 11:42:00,1355.4132641983335,2019-07-13 11:42:00,11:42,2019/07/13
2019-07-13 11:48:00,1261.1801075973333,2019-07-13 11:48:00,11:48,2019/07/13
2019-07-13 11:54:00,1370.5024415998332,2019-07-13 11:54:00,11:54,2019/07/13
2019-07-13 12:00:00,1242.1594272000002,2019-07-13 12:00:00,12:00,2019/07/13
2019-07-13 12:06:00,1275.2228352000002,2019-07-13 12:06:00,12:06,2019/07/13
2019-07-13 12:12:00,1207.8938303991667,2019-07-13 12:12:00,12:12,2019/07/13
2019-07-13 12:18:00,1147.583846399,2019-07-13 12:18:00,12:18,2019/07/13
2019-07-13 12:24:00,1107.3542063993334,2019-07-13 12:24:00,12:24,2019/07/13
2019-07-13 12:30:00,1083.7041239991668,2019-07-13 12:30:00,12:30,2019/07/13
2019-07-13 12:36:00,969.566462999,2019-07-13 12:36:00,12:36,2019/07/13
2019-07-13 12:42:00,867.4839827958332,2019-07-13 12:42:00,12:42,2019/07/13
2019-07-13 12:48:00,786.0509435975,2019-07-13 12:48:00,12:48,2019/07/13
2019-07-13 12:54:00,698.7624497964999,2019-07-13 12:54:00,12:54,2019/07/13
2019-07-13 13:00:00,623.4961691985,2019-07-13 13:00:00,13:00,2019/07/13
2019-07-13 13:06:00,589.6871981989999,2019-07-13 13:06:00,13:06,2019/07/13
2019-07-13 13:12:00,596.4331061973334,2019-07-13 13:12:00,13:12,2019/07/13
2019-07-13 13:18:00,609.1686341988334,2019-07-13 13:18:00,13:18,2019/07/13
2019-07-13 13:24:00,583.143676197,2019-07-13 13:24:00,13:24,2019/07/13
2019-07-13 13:30:00,562.1442095983333,2019-07-13 13:30:00,13:30,2019/07/13
2019-07-13 13:36:00,554.7526109995,2019-07-13 13:36:00,13:36,2019/07/13
2019-07-13 13:42:00,580.0987109973333,2019-07-13 13:42:00,13:42,2019/07/13
2019-07-13 13:48:00,573.3935477981667,2019-07-13 13:48:00,13:48,2019/07/13
2019-07-13 13:54:00,605.6541833995001,2019-07-13 13:54:00,13:54,2019/07/13
2019-07-13 14:00:00,638.9156135978334,2019-07-13 14:00:00,14:00,2019/07/13
2019-07-13 14:06:00,712.0393415973334,2019-07-13 14:06:00,14:06,2019/07/13
2019-07-13 14:12:00,813.5925689976667,2019-07-13 14:12:00,14:12,2019/07/13
2019-07-13 14:18:00,861.0332843983333,2019-07-13 14:18:00,14:18,2019/07/13
2019-07-13 14:24:00,890.3337515991667,2019-07-13 14:24:00,14:24,2019/07/13
2019-07-13 14:30:00,892.7421971971667,2019-07-13 14:30:00,14:30,2019/07/13
2019-07-13 14:36:00,967.4585303971667,2019-07-13 14:36:00,14:36,2019/07/13
2019-07-13 14:42:00,1026.7939037980002,2019-07-13 14:42:00,14:42,2019/07/13
2019-07-13 14:48:00,1098.6485045995,2019-07-13 14:48:00,14:48,2019/07/13
2019-07-13 14:54:00,1086.8934131981666,2019-07-13 14:54:00,14:54,2019/07/13
2019-07-13 15:00:00,1088.5890119991666,2019-07-13 15:00:00,15:00,2019/07/13
2019-07-13 15:06:00,1052.3554625978334,2019-07-13 15:06:00,15:06,2019/07/13
2019-07-13 15:12:00,961.6343147978333,2019-07-13 15:12:00,15:12,2019/07/13
2019-07-13 15:18:00,900.4318979998334,2019-07-13 15:18:00,15:18,2019/07/13
2019-07-13 15:24:00,885.5754509988333,2019-07-13 15:24:00,15:24,2019/07/13
2019-07-13 15:30:00,848.9903969971666,2019-07-13 15:30:00,15:30,2019/07/13
2019-07-13 15:36:00,788.1783257978333,2019-07-13 15:36:00,15:36,2019/07/13
2019-07-13 15:42:00,723.1561613958334,2019-07-13 15:42:00,15:42,2019/07/13
2019-07-13 15:48:00,718.7524673986667,2019-07-13 15:48:00,15:48,2019/07/13
2019-07-13 15:54:00,647.8847543955001,2019-07-13 15:54:00,15:54,2019/07/13
2019-07-13 16:00:00,660.3258455981667,2019-07-13 16:00:00,16:00,2019/07/13
2019-07-13 16:06:00,656.5573931971667,2019-07-13 16:06:00,16:06,2019/07/13
2019-07-13 16:12:00,642.2187311963334,2019-07-13 16:12:00,16:12,2019/07/13
2019-07-13 16:18:00,596.7818357983334,2019-07-13 16:18:00,16:18,2019/07/13
2019-07-13 16:24:00,577.3137455973333,2019-07-13 16:24:00,16:24,2019/07/13
2019-07-13 16:30:00,560.8897079976667,2019-07-13 16:30:00,16:30,2019/07/13
2019-07-13 16:36:00,561.3414149941667,2019-07-13 16:36:00,16:36,2019/07/13
2019-07-13 16:42:00,557.2076189971667,2019-07-13 16:42:00,16:42,2019/07/13
2019-07-13 16:48:00,561.9555347955001,2019-07-13 16:48:00,16:48,2019/07/13
2019-07-13 16:54:00,561.4934861963334,2019-07-13 16:54:00,16:54,2019/07/13
2019-07-13 17:00:00,540.1574987998334,2019-07-13 17:00:00,17:00,2019/07/13
2019-07-13 17:06:00,547.2348065986666,2019-07-13 17:06:00,17:06,2019/07/13
2019-07-13 17:12:00,539.062837799,2019-07-13 17:12:00,17:12,2019/07/13
2019-07-13 17:18:00,547.5862169978333,2019-07-13 17:18:00,17:18,2019/07/13
2019-07-13 17:24:00,561.1809371958334,2019-07-13 17:24:00,17:24,2019/07/13
2019-07-13 17:30:00,540.2881823976667,2019-07-13 17:30:00,17:30,2019/07/13
2019-07-13 17:36:00,565.1437025976667,2019-07-13 17:36:00,17:36,2019/07/13
2019-07-13 17:42:00,551.1062783971668,2019-07-13 17:42:00,17:42,2019/07/13
2019-07-13 17:48:00,530.8818863988333,2019-07-13 17:48:00,17:48,2019/07/13
2019-07-13 17:54:00,517.2700085978333,2019-07-13 17:54:00,17:54,2019/07/13
2019-07-13 18:00:00,514.1110223985,2019-07-13 18:00:00,18:00,2019/07/13
2019-07-13 18:06:00,482.76003839866667,2019-07-13 18:06:00,18:06,2019/07/13
2019-07-13 18:12:00,523.5634643985,2019-07-13 18:12:00,18:12,2019/07/13
2019-07-13 18:18:00,543.513770397,2019-07-13 18:18:00,18:18,2019/07/13
2019-07-13 18:24:00,539.4096995975,2019-07-13 18:24:00,18:24,2019/07/13
2019-07-13 18:30:00,522.8452703968334,2019-07-13 18:30:00,18:30,2019/07/13
2019-07-13 18:36:00,537.9177305948334,2019-07-13 18:36:00,18:36,2019/07/13
2019-07-13 18:42:00,543.4578995973333,2019-07-13 18:42:00,18:42,2019/07/13
2019-07-13 18:48:00,537.1588667973334,2019-07-13 18:48:00,18:48,2019/07/13
2019-07-13 18:54:00,523.5679991985,2019-07-13 18:54:00,18:54,2019/07/13
2019-07-13 19:00:00,518.6286527975,2019-07-13 19:00:00,19:00,2019/07/13
2019-07-13 19:06:00,491.52692999883334,2019-07-13 19:06:00,19:06,2019/07/13
2019-07-13 19:12:00,464.61500099766664,2019-07-13 19:12:00,19:12,2019/07/13
2019-07-13 19:18:00,466.5207413978333,2019-07-13 19:18:00,19:18,2019/07/13
2019-07-13 19:24:00,531.5017517974999,2019-07-13 19:24:00,19:24,2019/07/13
2019-07-13 19:30:00,518.8178669986667,2019-07-13 19:30:00,19:30,2019/07/13
2019-07-13 19:36:00,488.7144251976667,2019-07-13 19:36:00,19:36,2019/07/13
2019-07-13 19:42:00,517.5497153988333,2019-07-13 19:42:00,19:42,2019/07/13
2019-07-13 19:48:00,535.3908209969999,2019-07-13 19:48:00,19:48,2019/07/13
2019-07-13 19:54:00,538.4967359978333,2019-07-13 19:54:00,19:54,2019/07/13
2019-07-13 20:00:00,513.1692449975001,2019-07-13 20:00:00,20:00,2019/07/13
2019-07-13 20:06:00,515.158191597,2019-07-13 20:06:00,20:06,2019/07/13
2019-07-13 20:12:00,507.009061199,2019-07-13 20:12:00,20:12,2019/07/13
2019-07-13 20:18:00,590.4525486,2019-07-13 20:18:00,20:18,2019/07/13
2019-07-13 20:24:00,586.9560077988334,2019-07-13 20:24:00,20:24,2019/07/13
2019-07-13 20:30:00,501.0447821973333,2019-07-13 20:30:00,20:30,2019/07/13
2019-07-13 20:36:00,511.5519845998333,2019-07-13 20:36:00,20:36,2019/07/13
2019-07-13 20:42:00,527.2479665971667,2019-07-13 20:42:00,20:42,2019/07/13
2019-07-13 20:48:00,539.966739,2019-07-13 20:48:00,20:48,2019/07/13
2019-07-13 20:54:00,557.4875567996665,2019-07-13 20:54:00,20:54,2019/07/13
2019-07-13 21:00:00,511.7883479976667,2019-07-13 21:00:00,21:00,2019/07/13
2019-07-13 21:06:00,499.0133921985,2019-07-13 21:06:00,21:06,2019/07/13
2019-07-13 21:12:00,511.1453081985,2019-07-13 21:12:00,21:12,2019/07/13
2019-07-13 21:18:00,542.141174396,2019-07-13 21:18:00,21:18,2019/07/13
2019-07-13 21:24:00,502.43917499633335,2019-07-13 21:24:00,21:24,2019/07/13
2019-07-13 21:30:00,513.0874163970001,2019-07-13 21:30:00,21:30,2019/07/13
2019-07-13 21:36:00,512.825443198,2019-07-13 21:36:00,21:36,2019/07/13
2019-07-13 21:42:00,507.7270709978333,2019-07-13 21:42:00,21:42,2019/07/13
2019-07-13 21:48:00,488.47158359683334,2019-07-13 21:48:00,21:48,2019/07/13
2019-07-13 21:54:00,481.0546637976667,2019-07-13 21:54:00,21:54,2019/07/13
2019-07-13 22:00:00,512.3043449973334,2019-07-13 22:00:00,22:00,2019/07/13
2019-07-13 22:06:00,562.4622293978333,2019-07-13 22:06:00,22:06,2019/07/13
2019-07-13 22:12:00,568.5046319985,2019-07-13 22:12:00,22:12,2019/07/13
2019-07-13 22:18:00,574.1546363975,2019-07-13 22:18:00,22:18,2019/07/13
2019-07-13 22:24:00,582.2648645978333,2019-07-13 22:24:00,22:24,2019/07/13
2019-07-13 22:30:00,531.2700029951667,2019-07-13 22:30:00,22:30,2019/07/13
2019-07-13 22:36:00,499.2018971961666,2019-07-13 22:36:00,22:36,2019/07/13
2019-07-13 22:42:00,551.2525103966667,2019-07-13 22:42:00,22:42,2019/07/13
2019-07-13 22:48:00,530.076080397,2019-07-13 22:48:00,22:48,2019/07/13
2019-07-13 22:54:00,538.3760807956668,2019-07-13 22:54:00,22:54,2019/07/13
2019-07-13 23:00:00,531.455046594,2019-07-13 23:00:00,23:00,2019/07/13
2019-07-13 23:06:00,523.1929517990001,2019-07-13 23:06:00,23:06,2019/07/13
2019-07-13 23:12:00,490.1265917999999,2019-07-13 23:12:00,23:12,2019/07/13
2019-07-13 23:18:00,513.3926171974999,2019-07-13 23:18:00,23:18,2019/07/13
2019-07-13 23:24:00,524.4415235975001,2019-07-13 23:24:00,23:24,2019/07/13
2019-07-13 23:30:00,478.7413409961666,2019-07-13 23:30:00,23:30,2019/07/13
2019-07-13 23:36:00,480.9670193961667,2019-07-13 23:36:00,23:36,2019/07/13
2019-07-13 23:42:00,496.5570485990001,2019-07-13 23:42:00,23:42,2019/07/13
2019-07-13 23:48:00,529.1747087991666,2019-07-13 23:48:00,23:48,2019/07/13
2019-07-13 23:54:00,551.364041999,2019-07-13 23:54:00,23:54,2019/07/13
2019-07-20 00:00:00,542.1724367973334,2019-07-20 00:00:00,00:00,2019/07/20
2019-07-20 00:06:00,586.0012679988334,2019-07-20 00:06:00,00:06,2019/07/20
2019-07-20 00:12:00,530.0643059953333,2019-07-20 00:12:00,00:12,2019/07/20
2019-07-20 00:18:00,551.1405443985,2019-07-20 00:18:00,00:18,2019/07/20
2019-07-20 00:24:00,523.2681845971666,2019-07-20 00:24:00,00:24,2019/07/20
2019-07-20 00:30:00,527.682430795,2019-07-20 00:30:00,00:30,2019/07/20
2019-07-20 00:36:00,541.3722959903333,2019-07-20 00:36:00,00:36,2019/07/20
2019-07-20 00:42:00,530.8923959923333,2019-07-20 00:42:00,00:42,2019/07/20
2019-07-20 00:48:00,540.3185831966667,2019-07-20 00:48:00,00:48,2019/07/20
2019-07-20 00:54:00,534.7798169961666,2019-07-20 00:54:00,00:54,2019/07/20
2019-07-20 01:00:00,514.2364409968334,2019-07-20 01:00:00,01:00,2019/07/20
2019-07-20 01:06:00,534.3074201975,2019-07-20 01:06:00,01:06,2019/07/20
2019-07-20 01:12:00,540.8529359976668,2019-07-20 01:12:00,01:12,2019/07/20
2019-07-20 01:18:00,515.7812501951666,2019-07-20 01:18:00,01:18,2019/07/20
2019-07-20 01:24:00,502.3376675951667,2019-07-20 01:24:00,01:24,2019/07/20
2019-07-20 01:30:00,506.0643419978333,2019-07-20 01:30:00,01:30,2019/07/20
2019-07-20 01:36:00,509.99593799683333,2019-07-20 01:36:00,01:36,2019/07/20
2019-07-20 01:42:00,620.4012917995,2019-07-20 01:42:00,01:42,2019/07/20
2019-07-20 01:48:00,593.7511067991667,2019-07-20 01:48:00,01:48,2019/07/20
2019-07-20 01:54:00,503.02022459799997,2019-07-20 01:54:00,01:54,2019/07/20
2019-07-20 02:00:00,516.8245775988333,2019-07-20 02:00:00,02:00,2019/07/20
2019-07-20 02:06:00,515.9877983983333,2019-07-20 02:06:00,02:06,2019/07/20
2019-07-20 02:12:00,516.4973975968334,2019-07-20 02:12:00,02:12,2019/07/20
2019-07-20 02:18:00,515.1394805948333,2019-07-20 02:18:00,02:18,2019/07/20
2019-07-20 02:24:00,500.50925279300003,2019-07-20 02:24:00,02:24,2019/07/20
2019-07-20 02:30:00,500.50925279300003,2019-07-20 02:30:00,02:30,2019/07/20
2019-07-20 02:36:00,511.00953299500003,2019-07-20 02:36:00,02:36,2019/07/20
2019-07-20 02:42:00,514.8851729981667,2019-07-20 02:42:00,02:42,2019/07/20
2019-07-20 02:48:00,535.8965045978333,2019-07-20 02:48:00,02:48,2019/07/20
2019-07-20 02:54:00,497.2919909975,2019-07-20 02:54:00,02:54,2019/07/20
2019-07-20 03:00:00,461.1973985983332,2019-07-20 03:00:00,03:00,2019/07/20
2019-07-20 03:06:00,515.5985915975001,2019-07-20 03:06:00,03:06,2019/07/20
2019-07-20 03:12:00,523.8536759948332,2019-07-20 03:12:00,03:12,2019/07/20
2019-07-20 03:18:00,535.8526475986667,2019-07-20 03:18:00,03:18,2019/07/20
2019-07-20 03:24:00,511.29286019799997,2019-07-20 03:24:00,03:24,2019/07/20
2019-07-20 03:30:00,491.9291981958333,2019-07-20 03:30:00,03:30,2019/07/20
2019-07-20 03:36:00,459.680835597,2019-07-20 03:36:00,03:36,2019/07/20
2019-07-20 03:42:00,484.19841599666665,2019-07-20 03:42:00,03:42,2019/07/20
2019-07-20 03:48:00,507.03507359816666,2019-07-20 03:48:00,03:48,2019/07/20
2019-07-20 03:54:00,458.07603299933334,2019-07-20 03:54:00,03:54,2019/07/20
2019-07-20 04:00:00,545.4973889975,2019-07-20 04:00:00,04:00,2019/07/20
2019-07-20 04:06:00,527.5382183953333,2019-07-20 04:06:00,04:06,2019/07/20
2019-07-20 04:12:00,532.1910875960001,2019-07-20 04:12:00,04:12,2019/07/20
2019-07-20 04:18:00,573.7002065968335,2019-07-20 04:18:00,04:18,2019/07/20
2019-07-20 04:24:00,520.8754109986668,2019-07-20 04:24:00,04:24,2019/07/20
2019-07-20 04:30:00,511.73013419599994,2019-07-20 04:30:00,04:30,2019/07/20
2019-07-20 04:36:00,536.6554631968334,2019-07-20 04:36:00,04:36,2019/07/20
2019-07-20 04:42:00,598.0204536,2019-07-20 04:42:00,04:42,2019/07/20
2019-07-20 04:48:00,545.216152799,2019-07-20 04:48:00,04:48,2019/07/20
2019-07-20 04:54:00,577.1966663988333,2019-07-20 04:54:00,04:54,2019/07/20
2019-07-20 05:00:00,504.65985839700005,2019-07-20 05:00:00,05:00,2019/07/20
2019-07-20 05:06:00,519.1206401976667,2019-07-20 05:06:00,05:06,2019/07/20
2019-07-20 05:12:00,572.819523,2019-07-20 05:12:00,05:12,2019/07/20
2019-07-20 05:18:00,605.1603605993333,2019-07-20 05:18:00,05:18,2019/07/20
2019-07-20 05:24:00,561.9675683963334,2019-07-20 05:24:00,05:24,2019/07/20
2019-07-20 05:30:00,544.6043249966667,2019-07-20 05:30:00,05:30,2019/07/20
2019-07-20 05:36:00,522.0595445940002,2019-07-20 05:36:00,05:36,2019/07/20
2019-07-20 05:42:00,569.5242977966667,2019-07-20 05:42:00,05:42,2019/07/20
2019-07-20 05:48:00,551.5204289991666,2019-07-20 05:48:00,05:48,2019/07/20
2019-07-20 05:54:00,523.6581959968333,2019-07-20 05:54:00,05:54,2019/07/20
2019-07-20 06:00:00,547.5357161965,2019-07-20 06:00:00,06:00,2019/07/20
2019-07-20 06:06:00,584.6130791976667,2019-07-20 06:06:00,06:06,2019/07/20
2019-07-20 06:12:00,524.3707949963333,2019-07-20 06:12:00,06:12,2019/07/20
2019-07-20 06:18:00,509.847002399,2019-07-20 06:18:00,06:18,2019/07/20
2019-07-20 06:24:00,512.166724199,2019-07-20 06:24:00,06:24,2019/07/20
2019-07-20 06:30:00,532.3243757995,2019-07-20 06:30:00,06:30,2019/07/20
2019-07-20 06:36:00,534.7373261973335,2019-07-20 06:36:00,06:36,2019/07/20
2019-07-20 06:42:00,537.0026927971667,2019-07-20 06:42:00,06:42,2019/07/20
2019-07-20 06:48:00,546.2786207975,2019-07-20 06:48:00,06:48,2019/07/20
2019-07-20 06:54:00,548.8689629941667,2019-07-20 06:54:00,06:54,2019/07/20
2019-07-20 07:00:00,537.4996595981667,2019-07-20 07:00:00,07:00,2019/07/20
2019-07-20 07:06:00,507.9007649978334,2019-07-20 07:06:00,07:06,2019/07/20
2019-07-20 07:12:00,530.4648731995,2019-07-20 07:12:00,07:12,2019/07/20
2019-07-20 07:18:00,539.3910456,2019-07-20 07:18:00,07:18,2019/07/20
2019-07-20 07:24:00,554.8877807995,2019-07-20 07:24:00,07:24,2019/07/20
2019-07-20 07:30:00,543.4729685961667,2019-07-20 07:30:00,07:30,2019/07/20
2019-07-20 07:36:00,537.4728155971667,2019-07-20 07:36:00,07:36,2019/07/20
2019-07-20 07:42:00,524.474466596,2019-07-20 07:42:00,07:42,2019/07/20
2019-07-20 07:48:00,537.170968799,2019-07-20 07:48:00,07:48,2019/07/20
2019-07-20 07:54:00,541.6270529993334,2019-07-20 07:54:00,07:54,2019/07/20
2019-07-20 08:00:00,539.2650461989999,2019-07-20 08:00:00,08:00,2019/07/20
2019-07-20 08:06:00,510.29273039783334,2019-07-20 08:06:00,08:06,2019/07/20
2019-07-20 08:12:00,536.9323085976666,2019-07-20 08:12:00,08:12,2019/07/20
2019-07-20 08:18:00,563.921571598,2019-07-20 08:18:00,08:18,2019/07/20
2019-07-20 08:24:00,575.9757695956667,2019-07-20 08:24:00,08:24,2019/07/20
2019-07-20 08:30:00,536.1351809978333,2019-07-20 08:30:00,08:30,2019/07/20
2019-07-20 08:36:00,548.7189521998333,2019-07-20 08:36:00,08:36,2019/07/20
2019-07-20 08:42:00,546.4489721976666,2019-07-20 08:42:00,08:42,2019/07/20
2019-07-20 08:48:00,562.5493715990001,2019-07-20 08:48:00,08:48,2019/07/20
2019-07-20 08:54:00,540.8468435975,2019-07-20 08:54:00,08:54,2019/07/20
2019-07-20 09:00:00,539.5991093971667,2019-07-20 09:00:00,09:00,2019/07/20
2019-07-20 09:06:00,550.2772259966666,2019-07-20 09:06:00,09:06,2019/07/20
2019-07-20 09:12:00,558.1186037995,2019-07-20 09:12:00,09:12,2019/07/20
2019-07-20 09:18:00,570.0917681986667,2019-07-20 09:18:00,09:18,2019/07/20
2019-07-20 09:24:00,566.7651095961668,2019-07-20 09:24:00,09:24,2019/07/20
2019-07-20 09:30:00,572.5206353975001,2019-07-20 09:30:00,09:30,2019/07/20
2019-07-20 09:36:00,575.2816607991666,2019-07-20 09:36:00,09:36,2019/07/20
2019-07-20 09:42:00,585.6771329985,2019-07-20 09:42:00,09:42,2019/07/20
2019-07-20 09:48:00,581.9906669965,2019-07-20 09:48:00,09:48,2019/07/20
2019-07-20 09:54:00,583.5742751956667,2019-07-20 09:54:00,09:54,2019/07/20
2019-07-20 10:00:00,587.5605371963333,2019-07-20 10:00:00,10:00,2019/07/20
2019-07-20 10:06:00,593.3124365966668,2019-07-20 10:06:00,10:06,2019/07/20
2019-07-20 10:12:00,640.7528033980001,2019-07-20 10:12:00,10:12,2019/07/20
2019-07-20 10:18:00,709.6443569986667,2019-07-20 10:18:00,10:18,2019/07/20
2019-07-20 10:24:00,792.5186411996666,2019-07-20 10:24:00,10:24,2019/07/20
2019-07-20 10:30:00,887.0796689995,2019-07-20 10:30:00,10:30,2019/07/20
2019-07-20 10:36:00,913.6377588,2019-07-20 10:36:00,10:36,2019/07/20
2019-07-20 10:42:00,962.6273609996666,2019-07-20 10:42:00,10:42,2019/07/20
2019-07-20 10:48:00,1020.2667665988334,2019-07-20 10:48:00,10:48,2019/07/20
2019-07-20 10:54:00,1037.834382599,2019-07-20 10:54:00,10:54,2019/07/20
2019-07-20 11:00:00,1093.5323747981668,2019-07-20 11:00:00,11:00,2019/07/20
2019-07-20 11:06:00,1078.3681235988333,2019-07-20 11:06:00,11:06,2019/07/20
2019-07-20 11:12:00,1127.2959593991666,2019-07-20 11:12:00,11:12,2019/07/20
2019-07-20 11:18:00,1154.6951963986664,2019-07-20 11:18:00,11:18,2019/07/20
2019-07-20 11:24:00,1268.762201397,2019-07-20 11:24:00,11:24,2019/07/20
